SISTEMA,OWNER,TABLE_NAME,NUM_ROWS,NUM_ROWS_STR,text,bubble_size
SIRAC,SIRAC,MG_DIAS_FERIADO,326.0,326.00,Sistema: SIRAC<br>Tabla:  MG_DIAS_FERIADO<br>Numero de registro: 326.00<br>,38.055470085267785
IMRC,TROYA,TDOCSECOND,50247.0,"50,247.00","Sistema: IMRC<br>Tabla:  TDOCSECOND<br>Numero de registro: 50,247.00<br>",244.1584261186717
SIRAC,SIRAC,MG_PARAMETROS_GENERALES,1.0,1.00,Sistema: SIRAC<br>Tabla:  MG_PARAMETROS_GENERALES<br>Numero de registro: 1.00<br>,21.0
SIPE,SIPE,SIPE_CG_REF_CODES,380.0,380.00,Sistema: SIPE<br>Tabla:  SIPE_CG_REF_CODES<br>Numero de registro: 380.00<br>,39.49358868961792
BNC,BNC,BNC_ACTIVIDADES,1034.0,"1,034.00","Sistema: BNC<br>Tabla:  BNC_ACTIVIDADES<br>Numero de registro: 1,034.00<br>",52.155870381627054
MECA,MECA,MECA_LIMITES_FONDOS_TER,3.0,3.00,Sistema: MECA<br>Tabla:  MECA_LIMITES_FONDOS_TER<br>Numero de registro: 3.00<br>,21.73205080756888
SIRYS,SIRYS,SIRESE_PRESTAMOS,3147.0,"3,147.00","Sistema: SIRYS<br>Tabla:  SIRESE_PRESTAMOS<br>Numero de registro: 3,147.00<br>",76.098128311023
MECA,MECA,MECA_NAFT_FUNCIONES,20.0,20.00,Sistema: MECA<br>Tabla:  MECA_NAFT_FUNCIONES<br>Numero de registro: 20.00<br>,24.47213595499958
SIAG,GIA,SIAG_PRESUPPRODNAFIN,0.0,0.00,Sistema: SIAG<br>Tabla:  SIAG_PRESUPPRODNAFIN<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,DP_INTEGRACIONES,0.0,0.00,Sistema: SIRAC<br>Tabla:  DP_INTEGRACIONES<br>Numero de registro: 0.00<br>,20.0
SISEC,SISEC,DMRS_STRUCT_TYPE_METHODS,0.0,0.00,Sistema: SISEC<br>Tabla:  DMRS_STRUCT_TYPE_METHODS<br>Numero de registro: 0.00<br>,20.0
SIAG,GIA,SIAG_SISTEMAS,2.0,2.00,Sistema: SIAG<br>Tabla:  SIAG_SISTEMAS<br>Numero de registro: 2.00<br>,21.414213562373096
SIAF,NSIAF,SIAF_PROY_COMISION_REP_TC,5.0,5.00,Sistema: SIAF<br>Tabla:  SIAF_PROY_COMISION_REP_TC<br>Numero de registro: 5.00<br>,22.23606797749979
SIRAC,SIRAC,CC_CHEQUES_AJENOS,0.0,0.00,Sistema: SIRAC<br>Tabla:  CC_CHEQUES_AJENOS<br>Numero de registro: 0.00<br>,20.0
BNC,BNC,BNC_ARCHIVO_FM_CR,40.0,40.00,Sistema: BNC<br>Tabla:  BNC_ARCHIVO_FM_CR<br>Numero de registro: 40.00<br>,26.32455532033676
SISEC,SISEC,SISEC_CONDICIONES_ESP_DET,34299.0,"34,299.00","Sistema: SISEC<br>Tabla:  SISEC_CONDICIONES_ESP_DET<br>Numero de registro: 34,299.00<br>",205.19989200860783
IMRC,TROYA,SECTORES,666.0,666.00,Sistema: IMRC<br>Tabla:  SECTORES<br>Numero de registro: 666.00<br>,45.80697580112788
SCC,TASU,TASU_SITS_CARS_ACREDITADOS,14388.0,"14,388.00","Sistema: SCC<br>Tabla:  TASU_SITS_CARS_ACREDITADOS<br>Numero de registro: 14,388.00<br>",139.9499895789908
IMRC,TROYA,TDCA,10030.0,"10,030.00","Sistema: IMRC<br>Tabla:  TDCA<br>Numero de registro: 10,030.00<br>",120.14988766843426
SOI,SOI,SOI_MOVIM_HIST,829.0,829.00,Sistema: SOI<br>Tabla:  SOI_MOVIM_HIST<br>Numero de registro: 829.00<br>,48.79236009777594
SIRAC,SIRAC,SP_GARANTIAS_PRESTAMO,0.0,0.00,Sistema: SIRAC<br>Tabla:  SP_GARANTIAS_PRESTAMO<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,MG_LINEA_FINANCIERAS,54.0,54.00,Sistema: SIRAC<br>Tabla:  MG_LINEA_FINANCIERAS<br>Numero de registro: 54.00<br>,27.348469228349536
SIRAC,SIRAC,MI_CLIENTES,0.0,0.00,Sistema: SIRAC<br>Tabla:  MI_CLIENTES<br>Numero de registro: 0.00<br>,20.0
SIAG,GIA,SIAG_HIS_CONC_SALDO_PPR,8111992.0,"8,111,992.00","Sistema: SIAG<br>Tabla:  SIAG_HIS_CONC_SALDO_PPR<br>Numero de registro: 8,111,992.00<br>",2868.1558946097034
SIRAC,SIRAC,CD_COMPROBANTES_CONTABLES,0.0,0.00,Sistema: SIRAC<br>Tabla:  CD_COMPROBANTES_CONTABLES<br>Numero de registro: 0.00<br>,20.0
SCC,TASU,TASU_CALIF_CAR_ACREDITADOS,14381.0,"14,381.00","Sistema: SCC<br>Tabla:  TASU_CALIF_CAR_ACREDITADOS<br>Numero de registro: 14,381.00<br>",139.9208072020865
SIRYS,SIRYS,RCV_GENRACION_EXP_PAGO,206.0,206.00,Sistema: SIRYS<br>Tabla:  RCV_GENRACION_EXP_PAGO<br>Numero de registro: 206.00<br>,34.352700094407325
SIRAC,SIRAC,CG_ESTADISTICAS_DETALLE,0.0,0.00,Sistema: SIRAC<br>Tabla:  CG_ESTADISTICAS_DETALLE<br>Numero de registro: 0.00<br>,20.0
MDC,MDC,SARF_REPTEMPDOLAR,1717.0,"1,717.00","Sistema: MDC<br>Tabla:  SARF_REPTEMPDOLAR<br>Numero de registro: 1,717.00<br>",61.43669871020132
IMRC,TROYA,BUCSIRAC,100664.0,"100,664.00","Sistema: IMRC<br>Tabla:  BUCSIRAC<br>Numero de registro: 100,664.00<br>",337.2759051677262
SIRAC,SIRAC,GM_PARAMETROS_REPORTES,0.0,0.00,Sistema: SIRAC<br>Tabla:  GM_PARAMETROS_REPORTES<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,MI_PROYECTO_SEGURO,0.0,0.00,Sistema: SIRAC<br>Tabla:  MI_PROYECTO_SEGURO<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,MG_MODELO_RENTABILIDAD,0.0,0.00,Sistema: SIRAC<br>Tabla:  MG_MODELO_RENTABILIDAD<br>Numero de registro: 0.00<br>,20.0
SISEC,SISEC,DMRS_RAGGED_HIER_LINKS,0.0,0.00,Sistema: SISEC<br>Tabla:  DMRS_RAGGED_HIER_LINKS<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,MG_DIRECTIVOS_X_FINANCIERA,52.0,52.00,Sistema: SIRAC<br>Tabla:  MG_DIRECTIVOS_X_FINANCIERA<br>Numero de registro: 52.00<br>,27.21110255092798
MDC,MDC,SARF_CHECKDOC,667.0,667.00,Sistema: MDC<br>Tabla:  SARF_CHECKDOC<br>Numero de registro: 667.00<br>,45.826343140289914
SOI,SOI,SOI_POLIZA,5663.0,"5,663.00","Sistema: SOI<br>Tabla:  SOI_POLIZA<br>Numero de registro: 5,663.00<br>",95.25290692059676
BNC,BNC,BNC_ARCHIVO_FM_EM,22.0,22.00,Sistema: BNC<br>Tabla:  BNC_ARCHIVO_FM_EM<br>Numero de registro: 22.00<br>,24.69041575982343
FFON,FLUFON,CFE_D_CTABEN,5229789.0,"5,229,789.00","Sistema: FFON<br>Tabla:  CFE_D_CTABEN<br>Numero de registro: 5,229,789.00<br>",2306.87319281153
FFON,FLUFON,CFE_M_MOV_SE,162540.0,"162,540.00","Sistema: FFON<br>Tabla:  CFE_M_MOV_SE<br>Numero de registro: 162,540.00<br>",423.1624982559762
SISEC,SISEC,SISEC_GATO_ACTIVIDAD,3332.0,"3,332.00","Sistema: SISEC<br>Tabla:  SISEC_GATO_ACTIVIDAD<br>Numero de registro: 3,332.00<br>",77.72347875864725
SIAF,NSIAF,SIAF_PANTALLAS,11.0,11.00,Sistema: SIAF<br>Tabla:  SIAF_PANTALLAS<br>Numero de registro: 11.00<br>,23.316624790355398
SIRAC,SIRAC,MG_EMPRESAS,1.0,1.00,Sistema: SIRAC<br>Tabla:  MG_EMPRESAS<br>Numero de registro: 1.00<br>,21.0
SIRAC,SIRAC,CONCEPTOS_FFON,8.0,8.00,Sistema: SIRAC<br>Tabla:  CONCEPTOS_FFON<br>Numero de registro: 8.00<br>,22.82842712474619
IMRC,TROYA,INDUSTRIAFAAA,1.0,1.00,Sistema: IMRC<br>Tabla:  INDUSTRIAFAAA<br>Numero de registro: 1.00<br>,21.0
SIRAC,SIRAC,GM_CUENTAS_DIARIO,0.0,0.00,Sistema: SIRAC<br>Tabla:  GM_CUENTAS_DIARIO<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,PR_GOBIERNO_FEDERAL,5.0,5.00,Sistema: SIRAC<br>Tabla:  PR_GOBIERNO_FEDERAL<br>Numero de registro: 5.00<br>,22.23606797749979
SIRAC,SIRAC,MG_TIPO_AREA_BANCARIA,3.0,3.00,Sistema: SIRAC<br>Tabla:  MG_TIPO_AREA_BANCARIA<br>Numero de registro: 3.00<br>,21.73205080756888
SISEC,SISEC,SISEC_MF_T_PONDERADA,327.0,327.00,Sistema: SISEC<br>Tabla:  SISEC_MF_T_PONDERADA<br>Numero de registro: 327.00<br>,38.08314132002512
SIRAC,SIRAC,CA_CONTROL_DE_PROCESOS,0.0,0.00,Sistema: SIRAC<br>Tabla:  CA_CONTROL_DE_PROCESOS<br>Numero de registro: 0.00<br>,20.0
SIAF,NSIAF,SIAF_SOL_MON_PRES_CATEGORIAS,2673.0,"2,673.00","Sistema: SIAF<br>Tabla:  SIAF_SOL_MON_PRES_CATEGORIAS<br>Numero de registro: 2,673.00<br>",71.70106381884226
SIRAC,SIRAC,CC_PROMEDIOS,0.0,0.00,Sistema: SIRAC<br>Tabla:  CC_PROMEDIOS<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,GM_TIPOS_PRESUPUESTO,0.0,0.00,Sistema: SIRAC<br>Tabla:  GM_TIPOS_PRESUPUESTO<br>Numero de registro: 0.00<br>,20.0
IMRC,TROYA,DMRS_INDEXES,0.0,0.00,Sistema: IMRC<br>Tabla:  DMRS_INDEXES<br>Numero de registro: 0.00<br>,20.0
SORI,SORI,SORI_PERFIL_EGRESOS,1934637.0,"1,934,637.00","Sistema: SORI<br>Tabla:  SORI_PERFIL_EGRESOS<br>Numero de registro: 1,934,637.00<br>",1410.9122905489044
SIAG,GIA,GIA_CLASIFICACION_PROGRAMAS,11.0,11.00,Sistema: SIAG<br>Tabla:  GIA_CLASIFICACION_PROGRAMAS<br>Numero de registro: 11.00<br>,23.316624790355398
IMRC,TROYA,CALIF_CUALIT,9959.0,"9,959.00","Sistema: IMRC<br>Tabla:  CALIF_CUALIT<br>Numero de registro: 9,959.00<br>",119.79478944313676
MECA,MECA,EXCEPTIONS,0.0,0.00,Sistema: MECA<br>Tabla:  EXCEPTIONS<br>Numero de registro: 0.00<br>,20.0
SISEC,SISEC,SISEC_MO_COND_CONTRACTUAL,641.0,641.00,Sistema: SISEC<br>Tabla:  SISEC_MO_COND_CONTRACTUAL<br>Numero de registro: 641.00<br>,45.31797780234433
SIAF,NSIAF,SIAF_OPE_ENTES_HQ,25715.0,"25,715.00","Sistema: SIAF<br>Tabla:  SIAF_OPE_ENTES_HQ<br>Numero de registro: 25,715.00<br>",180.3589723090043
SOI,SOI,SOI_MONEDA,38.0,38.00,Sistema: SOI<br>Tabla:  SOI_MONEDA<br>Numero de registro: 38.00<br>,26.164414002968975
SORI,SORI,SORI_TIPOS_OPERACION,45.0,45.00,Sistema: SORI<br>Tabla:  SORI_TIPOS_OPERACION<br>Numero de registro: 45.00<br>,26.70820393249937
SIRAC,SIRAC,CC_RANGOS_CONSULTA,0.0,0.00,Sistema: SIRAC<br>Tabla:  CC_RANGOS_CONSULTA<br>Numero de registro: 0.00<br>,20.0
IMRC,TROYA,CCBE_IFNB_FILES,593.0,593.00,Sistema: IMRC<br>Tabla:  CCBE_IFNB_FILES<br>Numero de registro: 593.00<br>,44.35159132377184
IMRC,TROYA,DMRS_CHECK_CONSTRAINTS,0.0,0.00,Sistema: IMRC<br>Tabla:  DMRS_CHECK_CONSTRAINTS<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,PR_REESTRUCTURACION,0.0,0.00,Sistema: SIRAC<br>Tabla:  PR_REESTRUCTURACION<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,LC_LINEAS_CREDITOS,387546.0,"387,546.00","Sistema: SIRAC<br>Tabla:  LC_LINEAS_CREDITOS<br>Numero de registro: 387,546.00<br>",642.5319268921073
SIAG,GIA,SIAG_HIS_SUBPORTAFOLIOS,8.0,8.00,Sistema: SIAG<br>Tabla:  SIAG_HIS_SUBPORTAFOLIOS<br>Numero de registro: 8.00<br>,22.82842712474619
IMRC,TROYA,TCAN,1169.0,"1,169.00","Sistema: IMRC<br>Tabla:  TCAN<br>Numero de registro: 1,169.00<br>",54.19064199455752
SIRAC,SIRAC,DP_DETALLE_DE_ESTADISTICAS,0.0,0.00,Sistema: SIRAC<br>Tabla:  DP_DETALLE_DE_ESTADISTICAS<br>Numero de registro: 0.00<br>,20.0
SORI,SORI,SORI_CLIENTES_OPERACIONES,551552.0,"551,552.00","Sistema: SORI<br>Tabla:  SORI_CLIENTES_OPERACIONES<br>Numero de registro: 551,552.00<br>",762.6654697776113
FFON,FLUFON,CFE_D_VIA_HOST_USR,15.0,15.00,Sistema: FFON<br>Tabla:  CFE_D_VIA_HOST_USR<br>Numero de registro: 15.00<br>,23.872983346207416
SCC,TASU,TASU_INTERMEDIARIOS,363.0,363.00,Sistema: SCC<br>Tabla:  TASU_INTERMEDIARIOS<br>Numero de registro: 363.00<br>,39.052558883257646
SORI,SORI,SORI_MARCADO_CLIENTES,0.0,0.00,Sistema: SORI<br>Tabla:  SORI_MARCADO_CLIENTES<br>Numero de registro: 0.00<br>,20.0
MECA,MECA,CAPF_ESTADOS,37.0,37.00,Sistema: MECA<br>Tabla:  CAPF_ESTADOS<br>Numero de registro: 37.00<br>,26.08276253029822
SCC,TASU,TASU_USUARIOS,224.0,224.00,Sistema: SCC<br>Tabla:  TASU_USUARIOS<br>Numero de registro: 224.00<br>,34.96662954709576
MECA,MECA,CAPF_USUARIOS,368.0,368.00,Sistema: MECA<br>Tabla:  CAPF_USUARIOS<br>Numero de registro: 368.00<br>,39.18332609325088
IMRC,TROYA,HISTO_FISOSAAA,38.0,38.00,Sistema: IMRC<br>Tabla:  HISTO_FISOSAAA<br>Numero de registro: 38.00<br>,26.164414002968975
IMRC,TROYA,TDOP,28084.0,"28,084.00","Sistema: IMRC<br>Tabla:  TDOP<br>Numero de registro: 28,084.00<br>",187.58281534811377
SIAF,NSIAF,SIAF_OPE_CATEGORIAS_H,9162.0,"9,162.00","Sistema: SIAF<br>Tabla:  SIAF_OPE_CATEGORIAS_H<br>Numero de registro: 9,162.00<br>",115.71833680126291
SIAG,GIA,GIA_BITACORA_AG,195353.0,"195,353.00","Sistema: SIAG<br>Tabla:  GIA_BITACORA_AG<br>Numero de registro: 195,353.00<br>",461.9875563859236
SISEC,SISEC,SISEC_TIPO_CLIENTE,11.0,11.00,Sistema: SISEC<br>Tabla:  SISEC_TIPO_CLIENTE<br>Numero de registro: 11.00<br>,23.316624790355398
SIRAC,SIRAC,MG_ESTATUS_TRANSFERENCIA,671.0,671.00,Sistema: SIRAC<br>Tabla:  MG_ESTATUS_TRANSFERENCIA<br>Numero de registro: 671.00<br>,45.90366769397724
SOI,SOI,SOI_CATA_COM,41.0,41.00,Sistema: SOI<br>Tabla:  SOI_CATA_COM<br>Numero de registro: 41.00<br>,26.40312423743285
SISEC,SISEC,SISEC_BITACORA,140335.0,"140,335.00","Sistema: SISEC<br>Tabla:  SISEC_BITACORA<br>Numero de registro: 140,335.00<br>",394.6131337793698
SCC,TASU,TASU_CALIF_FINALES,4464.0,"4,464.00","Sistema: SCC<br>Tabla:  TASU_CALIF_FINALES<br>Numero de registro: 4,464.00<br>",86.81317235396027
SIAG,GIA,SIAG_DETSALDOS,14615.0,"14,615.00","Sistema: SIAG<br>Tabla:  SIAG_DETSALDOS<br>Numero de registro: 14,615.00<br>",140.892514243025
FFON,FLUFON,CFE_C_INSTITUCION,506.0,506.00,Sistema: FFON<br>Tabla:  CFE_C_INSTITUCION<br>Numero de registro: 506.00<br>,42.49444375840399
SORI,SORI,SORI_CIUDADES,4719.0,"4,719.00","Sistema: SORI<br>Tabla:  SORI_CIUDADES<br>Numero de registro: 4,719.00<br>",88.69497798238238
SORI,SORI,SORI_CAT_PROD_SERV,4.0,4.00,Sistema: SORI<br>Tabla:  SORI_CAT_PROD_SERV<br>Numero de registro: 4.00<br>,22.0
IMRC,TROYA,DMRS_INFO_STRUCT_ATTRS,0.0,0.00,Sistema: IMRC<br>Tabla:  DMRS_INFO_STRUCT_ATTRS<br>Numero de registro: 0.00<br>,20.0
FFON,FLUFON,KJA_CFG_CONTA,6.0,6.00,Sistema: FFON<br>Tabla:  KJA_CFG_CONTA<br>Numero de registro: 6.00<br>,22.44948974278318
SIAG,GIA,SIAG_DES_CONT,1865.0,"1,865.00","Sistema: SIAG<br>Tabla:  SIAG_DES_CONT<br>Numero de registro: 1,865.00<br>",63.18564576337837
IMRC,TROYA,DMRS_DOMAIN_VALUE_RANGES,0.0,0.00,Sistema: IMRC<br>Tabla:  DMRS_DOMAIN_VALUE_RANGES<br>Numero de registro: 0.00<br>,20.0
SISEC,SISEC,SISEC_AGENCIA_CALIFICADORA,62.0,62.00,Sistema: SISEC<br>Tabla:  SISEC_AGENCIA_CALIFICADORA<br>Numero de registro: 62.00<br>,27.87400787401181
MDC,MDC,SARF_COMITES,11.0,11.00,Sistema: MDC<br>Tabla:  SARF_COMITES<br>Numero de registro: 11.00<br>,23.316624790355398
SIRAC,SIRAC,GM_BALANCE_DETALLE,0.0,0.00,Sistema: SIRAC<br>Tabla:  GM_BALANCE_DETALLE<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,PR_PROYECCION_X_TESORERIA,0.0,0.00,Sistema: SIRAC<br>Tabla:  PR_PROYECCION_X_TESORERIA<br>Numero de registro: 0.00<br>,20.0
SISEC,SISEC,SISEC_VS_ASP_FINANCIEROS,342.0,342.00,Sistema: SISEC<br>Tabla:  SISEC_VS_ASP_FINANCIEROS<br>Numero de registro: 342.00<br>,38.49324200890693
SISEC,SISEC,DMRS_TRANSFORMATION_TASK_INFOS,0.0,0.00,Sistema: SISEC<br>Tabla:  DMRS_TRANSFORMATION_TASK_INFOS<br>Numero de registro: 0.00<br>,20.0
SIAF,NSIAF,SIAF_OPERACION_ESTATUS_HQ,27286.0,"27,286.00","Sistema: SIAF<br>Tabla:  SIAF_OPERACION_ESTATUS_HQ<br>Numero de registro: 27,286.00<br>",185.18474505837395
MECA,MECA,MECA_GARANTIAS,48113.0,"48,113.00","Sistema: MECA<br>Tabla:  MECA_GARANTIAS<br>Numero de registro: 48,113.00<br>",239.3467574412715
SIRAC,SIRAC,PR_DESCUENTO_X_SUBSIDIO,12.0,12.00,Sistema: SIRAC<br>Tabla:  PR_DESCUENTO_X_SUBSIDIO<br>Numero de registro: 12.00<br>,23.464101615137753
SISEC,SISEC,DMRS_DOCUMENT_ELEMENTS,0.0,0.00,Sistema: SISEC<br>Tabla:  DMRS_DOCUMENT_ELEMENTS<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,CD_TERMINOS,0.0,0.00,Sistema: SIRAC<br>Tabla:  CD_TERMINOS<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,CG_COMPROBANTES_CONTABLE,0.0,0.00,Sistema: SIRAC<br>Tabla:  CG_COMPROBANTES_CONTABLE<br>Numero de registro: 0.00<br>,20.0
SIAF,NSIAF,SIAF_EFA_EDO_FIN_BIT,28.0,28.00,Sistema: SIAF<br>Tabla:  SIAF_EFA_EDO_FIN_BIT<br>Numero de registro: 28.00<br>,25.29150262212918
SIRAC,SIRAC,CA_TRIMESTRES,0.0,0.00,Sistema: SIRAC<br>Tabla:  CA_TRIMESTRES<br>Numero de registro: 0.00<br>,20.0
SIAG,GIA,SIAG_CONC_ACC_OBS_SI_SPPR,2028031.0,"2,028,031.00","Sistema: SIAG<br>Tabla:  SIAG_CONC_ACC_OBS_SI_SPPR<br>Numero de registro: 2,028,031.00<br>",1444.0895337021475
FFON,FLUFON,CFE_D_LIMITE_USR,0.0,0.00,Sistema: FFON<br>Tabla:  CFE_D_LIMITE_USR<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,LC_PARAMETROS,1.0,1.00,Sistema: SIRAC<br>Tabla:  LC_PARAMETROS<br>Numero de registro: 1.00<br>,21.0
IMRC,TROYA,DMRS_FACT_ENTITIES,0.0,0.00,Sistema: IMRC<br>Tabla:  DMRS_FACT_ENTITIES<br>Numero de registro: 0.00<br>,20.0
SIAF,NSIAF,SIAF_SOL_RECEPCION,1541.0,"1,541.00","Sistema: SIAF<br>Tabla:  SIAF_SOL_RECEPCION<br>Numero de registro: 1,541.00<br>",59.25557285278104
SIPE,SIPE,SIPE_INVERSIONES_PRESTAMOS,62146.0,"62,146.00","Sistema: SIPE<br>Tabla:  SIPE_INVERSIONES_PRESTAMOS<br>Numero de registro: 62,146.00<br>",269.2909946227501
SIRAC,SIRAC,PR_PARAMETRO_CONTABLE_DETALLEX,2920.0,"2,920.00","Sistema: SIRAC<br>Tabla:  PR_PARAMETRO_CONTABLE_DETALLEX<br>Numero de registro: 2,920.00<br>",74.03702434442519
SISEC,SISEC,DMRS_MASK_TEMPLATES,0.0,0.00,Sistema: SISEC<br>Tabla:  DMRS_MASK_TEMPLATES<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,MG_MONEDAS,38.0,38.00,Sistema: SIRAC<br>Tabla:  MG_MONEDAS<br>Numero de registro: 38.00<br>,26.164414002968975
SIAG,GIA,SIAG_COMISIONES_PROGRAMAS,12.0,12.00,Sistema: SIAG<br>Tabla:  SIAG_COMISIONES_PROGRAMAS<br>Numero de registro: 12.00<br>,23.464101615137753
SISEC,SISEC,SISEC_PREGUNTA_CATEGORIA,28.0,28.00,Sistema: SISEC<br>Tabla:  SISEC_PREGUNTA_CATEGORIA<br>Numero de registro: 28.00<br>,25.29150262212918
IMRC,TROYA,DMRS_PK_OID_COLUMNS,0.0,0.00,Sistema: IMRC<br>Tabla:  DMRS_PK_OID_COLUMNS<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,MG_TIPO_PROYECTO,0.0,0.00,Sistema: SIRAC<br>Tabla:  MG_TIPO_PROYECTO<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,MG_DET_ACTIVIDAD_ECON_BCO,0.0,0.00,Sistema: SIRAC<br>Tabla:  MG_DET_ACTIVIDAD_ECON_BCO<br>Numero de registro: 0.00<br>,20.0
SISEC,SISEC,DMRS_SOURCE_INFO,0.0,0.00,Sistema: SISEC<br>Tabla:  DMRS_SOURCE_INFO<br>Numero de registro: 0.00<br>,20.0
IMRC,TROYA,TPRC,6.0,6.00,Sistema: IMRC<br>Tabla:  TPRC<br>Numero de registro: 6.00<br>,22.44948974278318
MECA,MECA,MECA_NAFT_OPERACIONES,20595.0,"20,595.00","Sistema: MECA<br>Tabla:  MECA_NAFT_OPERACIONES<br>Numero de registro: 20,595.00<br>",163.50958156165044
IMRC,TROYA,DMRS_INFO_STRUCTURES,0.0,0.00,Sistema: IMRC<br>Tabla:  DMRS_INFO_STRUCTURES<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,DP_LISTADOS_DE_ACTUALIZACION,0.0,0.00,Sistema: SIRAC<br>Tabla:  DP_LISTADOS_DE_ACTUALIZACION<br>Numero de registro: 0.00<br>,20.0
SISEC,SISEC,DMRS_TRANSFORMATION_TASKS,0.0,0.00,Sistema: SISEC<br>Tabla:  DMRS_TRANSFORMATION_TASKS<br>Numero de registro: 0.00<br>,20.0
FFON,FLUFON,ADO_D_FLUJO_NODO,0.0,0.00,Sistema: FFON<br>Tabla:  ADO_D_FLUJO_NODO<br>Numero de registro: 0.00<br>,20.0
SISEC,SISEC,DMRS_DESIGNS,0.0,0.00,Sistema: SISEC<br>Tabla:  DMRS_DESIGNS<br>Numero de registro: 0.00<br>,20.0
FFON,FLUFON,CFE_C_CE,5.0,5.00,Sistema: FFON<br>Tabla:  CFE_C_CE<br>Numero de registro: 5.00<br>,22.23606797749979
SIRAC,SIRAC,MG_TIPOS_SALDO,457.0,457.00,Sistema: SIRAC<br>Tabla:  MG_TIPOS_SALDO<br>Numero de registro: 457.00<br>,41.37755832643195
IMRC,TROYA,GENALARMAS,13147.0,"13,147.00","Sistema: IMRC<br>Tabla:  GENALARMAS<br>Numero de registro: 13,147.00<br>",134.6603680440631
FFON,FLUFON,KJA_M_INV_CHEQUES,115765.0,"115,765.00","Sistema: FFON<br>Tabla:  KJA_M_INV_CHEQUES<br>Numero de registro: 115,765.00<br>",360.2425605358624
SOI,SOI,SOI_BANCO,321.0,321.00,Sistema: SOI<br>Tabla:  SOI_BANCO<br>Numero de registro: 321.00<br>,37.91647286716892
SIAF,NSIAF,SIAF_EVENTOS_CONTABLES,33.0,33.00,Sistema: SIAF<br>Tabla:  SIAF_EVENTOS_CONTABLES<br>Numero de registro: 33.00<br>,25.74456264653803
SIRAC,SIRAC,MG_ACTIVIDADES_ECONOMICAS,0.0,0.00,Sistema: SIRAC<br>Tabla:  MG_ACTIVIDADES_ECONOMICAS<br>Numero de registro: 0.00<br>,20.0
SIRAC,SIRAC,MI_FLUJOS_DE_CAJA,3.0,3.00,Sistema: SIRAC<br>Tabla:  MI_FLUJOS_DE_CAJA<br>Numero de registro: 3.00<br>,21.73205080756888
SCC,TASU,TASU_TIPOS_PROCESOS_NORMAS,4.0,4.00,Sistema: SCC<br>Tabla:  TASU_TIPOS_PROCESOS_NORMAS<br>Numero de registro: 4.00<br>,22.0
MECA,MECA,CAPF_DIAS_FESTIVOS,482.0,482.00,Sistema: MECA<br>Tabla:  CAPF_DIAS_FESTIVOS<br>Numero de registro: 482.00<br>,41.95449840010015
SISEC,SISEC,SISEC_GATO_TITULOS_NOTIFICA,1.0,1.00,Sistema: SISEC<br>Tabla:  SISEC_GATO_TITULOS_NOTIFICA<br>Numero de registro: 1.00<br>,21.0
SIRAC,SIRAC,CFE_D_EDETALLE,11059878.0,"11,059,878.00","Sistema: SIRAC<br>Tabla:  CFE_D_EDETALLE<br>Numero de registro: 11,059,878.00<br>",3345.6394873768263
SIMS,SIMS,SIMS_TIPOS_CAMBIO_USD,237.0,237.00,Sistema: SIMS<br>Tabla:  SIMS_TIPOS_CAMBIO_USD<br>Numero de registro: 237.00<br>,35.394804318340654
SIAG,GIA,SIAG_IMAGEN_SOLPAGO,357.0,357.00,Sistema: SIAG<br>Tabla:  SIAG_IMAGEN_SOLPAGO<br>Numero de registro: 357.00<br>,38.89444362769119
SIAF,NSIAF,SIAF_SFD_OPE_SEG_AUDIT_D,0.0,0.00,Sistema: SIAF<br>Tabla:  SIAF_SFD_OPE_SEG_AUDIT_D<br>Numero de registro: 0.00<br>,20.0
SIRYS,SIRYS,RCV_APLICACION_FONDO,1.0,1.00,Sistema: SIRYS<br>Tabla:  RCV_APLICACION_FONDO<br>Numero de registro: 1.00<br>,21.0
SIAG,GIA,SIAG_HIS_TABLERO_CG,143559.0,"143,559.00","Sistema: SIAG<br>Tabla:  SIAG_HIS_TABLERO_CG<br>Numero de registro: 143,559.00<br>",398.8918051370338
IMRC,TROYA,ACUM_EXPPAGOFAAA,10.0,10.00,Sistema: IMRC<br>Tabla:  ACUM_EXPPAGOFAAA<br>Numero de registro: 10.00<br>,23.162277660168378
