,OWNER,TABLE_NAME,COLUMN_NAME,DATA_TYPE,AVG_COL_LEN,DATA_LENGTH,NUM_NULLS,NUM_DISTINCT,NUM_ROWS,SISTEMA
21654,SIRAC,CA_CUENTAS_DE_AHORRO,NUMERO_CERTIFICADO,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21655,SIRAC,CA_CUENTAS_DE_AHORRO,CLASE_DE_CUENTA,VARCHAR2,0.0,1,0.0,0.0,0.0,SIRAC
21656,SIRAC,CA_CUENTAS_DE_AHORRO,CALCULO_RESERVA,VARCHAR2,0.0,1,0.0,0.0,0.0,SIRAC
21657,SIRAC,CA_CUENTAS_DE_AHORRO,CALCULO_SOBREGIRO,VARCHAR2,0.0,1,0.0,0.0,0.0,SIRAC
21658,SIRAC,CA_CUENTAS_DE_AHORRO,FIRMAS_REQUERIDAS,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21659,SIRAC,CA_CUENTAS_DE_AHORRO,FIRMAS_REGISTRADAS,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21660,SIRAC,CA_CUENTAS_DE_AHORRO,CODIGO_GRUPO_EMPRESARIAL,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21661,SIRAC,CA_CUENTAS_DE_AHORRO,CODIGO_EJECUTIVO,VARCHAR2,0.0,10,0.0,0.0,0.0,SIRAC
21662,SIRAC,CA_CUENTAS_DE_AHORRO,NUMERO_MICROFICHA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21663,SIRAC,CA_CUENTAS_DE_AHORRO,POSICION_MICROFICHA,VARCHAR2,0.0,4,0.0,0.0,0.0,SIRAC
21664,SIRAC,CA_CUENTAS_DE_AHORRO,MANCOMUNADA,VARCHAR2,0.0,1,0.0,0.0,0.0,SIRAC
21665,SIRAC,CA_CUENTAS_DE_AHORRO,CARGO_X_RESERVA,VARCHAR2,0.0,1,0.0,0.0,0.0,SIRAC
21666,SIRAC,CA_CUENTAS_DE_AHORRO,CARGO_X_SOBREGIRO,VARCHAR2,0.0,1,0.0,0.0,0.0,SIRAC
21667,SIRAC,CA_CUENTAS_DE_AHORRO,CARGO_X_MANEJO,VARCHAR2,0.0,1,0.0,0.0,0.0,SIRAC
21668,SIRAC,CA_CUENTAS_DE_AHORRO,CARGO_X_CHEQUE_RECHAZADO,VARCHAR2,0.0,1,0.0,0.0,0.0,SIRAC
21669,SIRAC,CA_CUENTAS_DE_AHORRO,IMPUESTO,VARCHAR2,0.0,1,0.0,0.0,0.0,SIRAC
21670,SIRAC,CA_CUENTAS_DE_AHORRO,RESERVA_ESPECIAL,VARCHAR2,0.0,1,0.0,0.0,0.0,SIRAC
21671,SIRAC,CA_CUENTAS_DE_AHORRO,INACTIVA,VARCHAR2,0.0,1,0.0,0.0,0.0,SIRAC
21672,SIRAC,CA_CUENTAS_DE_AHORRO,PAGO_INTERESES,VARCHAR2,0.0,1,0.0,0.0,0.0,SIRAC
21673,SIRAC,CA_CUENTAS_DE_AHORRO,FECHA_APERTURA,DATE,0.0,7,0.0,0.0,0.0,SIRAC
21674,SIRAC,CA_CUENTAS_DE_AHORRO,FECHA_BLOQUEO,DATE,0.0,7,0.0,0.0,0.0,SIRAC
21675,SIRAC,CA_CUENTAS_DE_AHORRO,FECHA_CANCELACION,DATE,0.0,7,0.0,0.0,0.0,SIRAC
21676,SIRAC,CA_CUENTAS_DE_AHORRO,FECHA_ULTIMO_DEPOSITO,DATE,0.0,7,0.0,0.0,0.0,SIRAC
21677,SIRAC,CA_CUENTAS_DE_AHORRO,FECHA_ULTIMO_MOVIMIENTO,DATE,0.0,7,0.0,0.0,0.0,SIRAC
21678,SIRAC,CA_CUENTAS_DE_AHORRO,FECHA_ULTIMO_MOVIMIENTO_LIBRET,DATE,0.0,7,0.0,0.0,0.0,SIRAC
21679,SIRAC,CA_CUENTAS_DE_AHORRO,FECHA_ULTIMO_RETIRO,DATE,0.0,7,0.0,0.0,0.0,SIRAC
21680,SIRAC,CA_CUENTAS_DE_AHORRO,FECHA_INCORPORACION_GRUPO,DATE,0.0,7,0.0,0.0,0.0,SIRAC
21681,SIRAC,CA_CUENTAS_DE_AHORRO,FECHA_INICIO_SOBREGIRO,DATE,0.0,7,0.0,0.0,0.0,SIRAC
21682,SIRAC,CA_CUENTAS_DE_AHORRO,FECHA_ULTIMO_SOBREGIRO,DATE,0.0,7,0.0,0.0,0.0,SIRAC
21683,SIRAC,CA_CUENTAS_DE_AHORRO,VALOR_MINIMO_CAP_2,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21684,SIRAC,CA_CUENTAS_DE_AHORRO,DEBITO_DIA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21685,SIRAC,CA_CUENTAS_DE_AHORRO,CREDITO_DIA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21686,SIRAC,CA_CUENTAS_DE_AHORRO,ACUMULADO_PROMEDIO_NEGRO,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21687,SIRAC,CA_CUENTAS_DE_AHORRO,ACUMULADO_PROMEDIO_ROJO,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21688,SIRAC,CA_CUENTAS_DE_AHORRO,ACUMULADO_RES_UTIL_ANIO,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21689,SIRAC,CA_CUENTAS_DE_AHORRO,ACUMULADO_RES_UTIL_MES,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21690,SIRAC,CA_CUENTAS_DE_AHORRO,ACUMULADO_RES_UTIL_LOCAL,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21691,SIRAC,CA_CUENTAS_DE_AHORRO,ACUMULADO_RES_UTIL_EXTERIOR,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21692,SIRAC,CA_CUENTAS_DE_AHORRO,CHEQUES_DEPOSITADOS_DEVUELTOS,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21693,SIRAC,CA_CUENTAS_DE_AHORRO,CANTIDAD_RETIROS_MES,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21694,SIRAC,CA_CUENTAS_DE_AHORRO,CANTIDAD_DEPOSITOS_MES,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21695,SIRAC,CA_CUENTAS_DE_AHORRO,CANTIDAD_MOVI_PENDIENTES,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21696,SIRAC,CA_CUENTAS_DE_AHORRO,HASH,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21697,SIRAC,CA_CUENTAS_DE_AHORRO,DIAS_PROMEDIO_NEGRO,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21698,SIRAC,CA_CUENTAS_DE_AHORRO,DIAS_PROMEDIO_ROJO,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21699,SIRAC,CA_CUENTAS_DE_AHORRO,DIAS_RESERVA_UTILIZADOS,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21700,SIRAC,CA_CUENTAS_DE_AHORRO,DIAS_IMPUESTO,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21701,SIRAC,CA_CUENTAS_DE_AHORRO,SALDO_TOTAL,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21702,SIRAC,CA_CUENTAS_DE_AHORRO,SALDO_TOTAL_EN_LINEA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21703,SIRAC,CA_CUENTAS_DE_AHORRO,SALDO_TOTAL_MES_ANTERIOR,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21704,SIRAC,CA_CUENTAS_DE_AHORRO,SALDO_TOTAL_DIA_ANTERIOR,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21705,SIRAC,CA_CUENTAS_DE_AHORRO,SALDO_RESERVA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21706,SIRAC,CA_CUENTAS_DE_AHORRO,SALDO_RESERVA_EN_LINEA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21707,SIRAC,CA_CUENTAS_DE_AHORRO,SALDO_RESERVA_LOCAL,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21708,SIRAC,CA_CUENTAS_DE_AHORRO,SALDO_RESERVA_EXTERIOR,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21709,SIRAC,CA_CUENTAS_DE_AHORRO,SALDO_RESERVA_DIA_ANTERIOR,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21710,SIRAC,CA_CUENTAS_DE_AHORRO,SALDO_RESERVA_MES_ANTERIOR,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21711,SIRAC,CA_CUENTAS_DE_AHORRO,RESERVA_AGENCIA_DEPARTAMENTAL,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21712,SIRAC,CA_CUENTAS_DE_AHORRO,RESERVA_LIBERADA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21713,SIRAC,CA_CUENTAS_DE_AHORRO,SALDO_PIGNORADO,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21714,SIRAC,CA_CUENTAS_DE_AHORRO,SALDO_PIGNORADO_EN_LINEA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21715,SIRAC,CA_CUENTAS_DE_AHORRO,SALDO_EMBARGADO,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21716,SIRAC,CA_CUENTAS_DE_AHORRO,SALDO_EMBARGADO_EN_LINEA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21717,SIRAC,CA_CUENTAS_DE_AHORRO,SALDO_TRANSITO,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21718,SIRAC,CA_CUENTAS_DE_AHORRO,RETIRO_SIN_LIBRETA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21719,SIRAC,CA_CUENTAS_DE_AHORRO,VALOR_CHEQUES_DEVUELTOS,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21720,SIRAC,CA_CUENTAS_DE_AHORRO,INTERESES_DEL_MES,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21721,SIRAC,CA_CUENTAS_DE_AHORRO,INTERESES_ACUMULADOS,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21722,SIRAC,CA_CUENTAS_DE_AHORRO,INTERESES_ACUMULADOS_EN_LINEA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21723,SIRAC,CA_CUENTAS_DE_AHORRO,INTERESES_EMB_MES,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21724,SIRAC,CA_CUENTAS_DE_AHORRO,INTERESES_EMB_ACUM,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21725,SIRAC,CA_CUENTAS_DE_AHORRO,INTERESES_EMB_ACUM_EN_LINEA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21726,SIRAC,CA_CUENTAS_DE_AHORRO,INTERES_X_RESERVA_MES,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21727,SIRAC,CA_CUENTAS_DE_AHORRO,INTERES_X_RESERVA_ANIO,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21728,SIRAC,CA_CUENTAS_DE_AHORRO,INTERES_X_SOBREGIRO_MES,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21729,SIRAC,CA_CUENTAS_DE_AHORRO,INTERES_X_SOBREGIRO_ANIO,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21730,SIRAC,CA_CUENTAS_DE_AHORRO,INTERES_X_SOBREGIRO_ACUM_AUT,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21731,SIRAC,CA_CUENTAS_DE_AHORRO,INTERES_X_SOBREGIRO_ACUM_NOAUT,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21732,SIRAC,CA_CUENTAS_DE_AHORRO,INTERES_X_SOBREGIRO_PENDIENTE,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21733,SIRAC,CA_CUENTAS_DE_AHORRO,INTERES_X_CHEQUE_DEVUELTO_MES,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21734,SIRAC,CA_CUENTAS_DE_AHORRO,INTERES_X_CHEQUE_DEVUELTO_ANIO,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21735,SIRAC,CA_CUENTAS_DE_AHORRO,INTERES_X_IMPUESTO_MES,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21736,SIRAC,CA_CUENTAS_DE_AHORRO,INTERES_X_IMPUESTO_ACUMULADO,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21737,SIRAC,CA_CUENTAS_DE_AHORRO,INTERES_X_IMPUESTO_EN_LINEA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21738,SIRAC,CA_CUENTAS_DE_AHORRO,INTERES_X_IMPUESTO_ANIO,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21739,SIRAC,CA_CUENTAS_DE_AHORRO,NUMERO_CUENTAS_TA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21740,SIRAC,CA_CUENTAS_DE_AHORRO,NUMERO_CUENTAS_RETRO,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21741,SIRAC,CA_CUENTAS_DE_AHORRO,ADICIONADO_POR,VARCHAR2,0.0,10,0.0,0.0,0.0,SIRAC
21742,SIRAC,CA_CUENTAS_DE_AHORRO,FECHA_ADICION,DATE,0.0,7,0.0,0.0,0.0,SIRAC
21743,SIRAC,CA_CUENTAS_DE_AHORRO,MODIFICADO_POR,VARCHAR2,0.0,10,0.0,0.0,0.0,SIRAC
21744,SIRAC,CA_CUENTAS_DE_AHORRO,FECHA_MODIFICACION,DATE,0.0,7,0.0,0.0,0.0,SIRAC
21745,SIRAC,CA_CUENTAS_DE_AHORRO,ESTADO_DEL_CIERRE,VARCHAR2,0.0,1,0.0,0.0,0.0,SIRAC
21746,SIRAC,CA_CUENTAS_DE_AHORRO,RESTRICCION,VARCHAR2,0.0,70,0.0,0.0,0.0,SIRAC
21747,SIRAC,CA_CUENTAS_DE_AHORRO,CODIGO_APLICACION,VARCHAR2,0.0,3,0.0,0.0,0.0,SIRAC
21748,SIRAC,CA_DETALLE_COMPROBANTES_CONT,CODIGO_EMPRESA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21749,SIRAC,CA_DETALLE_COMPROBANTES_CONT,CODIGO_USUARIO,VARCHAR2,0.0,10,0.0,0.0,0.0,SIRAC
21750,SIRAC,CA_DETALLE_COMPROBANTES_CONT,NUMERO_CONTROL,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21751,SIRAC,CA_DETALLE_COMPROBANTES_CONT,NUMERO_TRANSACCION,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21752,SIRAC,CA_DETALLE_COMPROBANTES_CONT,CUENTA_CONTABLE,VARCHAR2,0.0,4,0.0,0.0,0.0,SIRAC
21753,SIRAC,CA_DETALLE_COMPROBANTES_CONT,SUB_CUENTA,VARCHAR2,0.0,13,0.0,0.0,0.0,SIRAC
21754,SIRAC,CA_DETALLE_COMPROBANTES_CONT,DIVISION,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21755,SIRAC,CA_DETALLE_COMPROBANTES_CONT,AGENCIA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21756,SIRAC,CA_DETALLE_COMPROBANTES_CONT,CUENTA_CONTABLE_CONT,VARCHAR2,0.0,4,0.0,0.0,0.0,SIRAC
21757,SIRAC,CA_DETALLE_COMPROBANTES_CONT,SUB_CUENTA_CONT,VARCHAR2,0.0,13,0.0,0.0,0.0,SIRAC
21758,SIRAC,CA_DETALLE_COMPROBANTES_CONT,DIVISION_CONT,VARCHAR2,0.0,2,0.0,0.0,0.0,SIRAC
21759,SIRAC,CA_DETALLE_COMPROBANTES_CONT,AGENCIA_CONT,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21760,SIRAC,CA_DETALLE_COMPROBANTES_CONT,VALOR,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21761,SIRAC,CA_DETALLE_COMPROBANTES_CONT,TASA_CAMBIO,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21762,SIRAC,CA_DETALLE_COMPROBANTES_CONT,VALOR_LOCAL,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21763,SIRAC,CA_DETALLE_COMPROBANTES_CONT,REFERENCIA,VARCHAR2,0.0,6,0.0,0.0,0.0,SIRAC
21764,SIRAC,CA_DETALLE_COMPROBANTES_CONT,DESCRIPCION,VARCHAR2,0.0,30,0.0,0.0,0.0,SIRAC
21765,SIRAC,DP_AUTORIZACIONES_X_CUENTA,CODIGO_EMPRESA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21766,SIRAC,DP_AUTORIZACIONES_X_CUENTA,CODIGO_AGENCIA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21767,SIRAC,DP_AUTORIZACIONES_X_CUENTA,CODIGO_SUBAPLICACION,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21768,SIRAC,DP_AUTORIZACIONES_X_CUENTA,NUMERO_CUENTA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21769,SIRAC,DP_AUTORIZACIONES_X_CUENTA,CODIGO_TIPO_TRANSACCION,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21770,SIRAC,DP_AUTORIZACIONES_X_CUENTA,TIPO_TASA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21771,SIRAC,DP_AUTORIZACIONES_X_CUENTA,TIPO_MES,VARCHAR2,0.0,1,0.0,0.0,0.0,SIRAC
21772,SIRAC,DP_AUTORIZACIONES_X_CUENTA,TIPO_ANO,VARCHAR2,0.0,1,0.0,0.0,0.0,SIRAC
21773,SIRAC,DP_AUTORIZACIONES_X_CUENTA,LIMITE_APLICABLE,VARCHAR2,0.0,1,0.0,0.0,0.0,SIRAC
21774,SIRAC,DP_AUTORIZACIONES_X_CUENTA,RELACION_MATEMATICA,VARCHAR2,0.0,1,0.0,0.0,0.0,SIRAC
21775,SIRAC,DP_AUTORIZACIONES_X_CUENTA,TIPO_CAPITALIZACION,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21776,SIRAC,DP_AUTORIZACIONES_X_CUENTA,VALOR,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21777,SIRAC,DP_AUTORIZACIONES_X_CUENTA,FECHA_VALIDA,DATE,0.0,7,0.0,0.0,0.0,SIRAC
21778,SIRAC,DP_AUTORIZACIONES_X_CUENTA,FECHA_VENCIMIENTO,DATE,0.0,7,0.0,0.0,0.0,SIRAC
21779,SIRAC,DP_AUTORIZACIONES_X_CUENTA,BASE,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21780,SIRAC,DP_AUTORIZACIONES_X_CUENTA,SPREAD,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21781,SIRAC,DP_AUTORIZACIONES_X_CUENTA,SALDO_MINIMO,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21782,SIRAC,DP_AUTORIZACIONES_X_CUENTA,SALDO_PROMEDIO,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21783,SIRAC,DP_AUTORIZACIONES_X_CUENTA,DESCRIPCION,VARCHAR2,0.0,40,0.0,0.0,0.0,SIRAC
21784,SIRAC,DP_AUTORIZACIONES_X_CUENTA,FECHA_ADICION,DATE,0.0,7,0.0,0.0,0.0,SIRAC
21785,SIRAC,DP_AUTORIZACIONES_X_CUENTA,ADICIONADO_POR,VARCHAR2,0.0,10,0.0,0.0,0.0,SIRAC
21786,SIRAC,DP_AUTORIZACIONES_X_CUENTA,FECHA_MODIFICACION,DATE,0.0,7,0.0,0.0,0.0,SIRAC
21787,SIRAC,DP_AUTORIZACIONES_X_CUENTA,MODIFICADO_POR,VARCHAR2,0.0,10,0.0,0.0,0.0,SIRAC
21788,SIRAC,DP_AUTORIZACIONES_X_GRUPO,CODIGO_EMPRESA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21789,SIRAC,DP_AUTORIZACIONES_X_GRUPO,CODIGO_GRUPO_EMPRESARIAL,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21790,SIRAC,DP_AUTORIZACIONES_X_GRUPO,CODIGO_TIPO_TRANSACCION,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21791,SIRAC,DP_AUTORIZACIONES_X_GRUPO,TIPO_TASA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21792,SIRAC,DP_AUTORIZACIONES_X_GRUPO,TIPO_MES,VARCHAR2,0.0,1,0.0,0.0,0.0,SIRAC
21793,SIRAC,DP_AUTORIZACIONES_X_GRUPO,TIPO_ANO,VARCHAR2,0.0,1,0.0,0.0,0.0,SIRAC
21794,SIRAC,DP_AUTORIZACIONES_X_GRUPO,RELACION_MATEMATICA,VARCHAR2,0.0,1,0.0,0.0,0.0,SIRAC
21795,SIRAC,DP_AUTORIZACIONES_X_GRUPO,LIMITE_APLICABLE,VARCHAR2,0.0,1,0.0,0.0,0.0,SIRAC
21796,SIRAC,DP_AUTORIZACIONES_X_GRUPO,TIPO_CAPITALIZACION,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21797,SIRAC,DP_AUTORIZACIONES_X_GRUPO,VALOR,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21798,SIRAC,DP_AUTORIZACIONES_X_GRUPO,FECHA_VALIDA,DATE,0.0,7,0.0,0.0,0.0,SIRAC
21799,SIRAC,DP_AUTORIZACIONES_X_GRUPO,FECHA_VENCIMIENTO,DATE,0.0,7,0.0,0.0,0.0,SIRAC
21800,SIRAC,DP_AUTORIZACIONES_X_GRUPO,SPREAD,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21801,SIRAC,DP_AUTORIZACIONES_X_GRUPO,SALDO_MINIMO,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21802,SIRAC,DP_AUTORIZACIONES_X_GRUPO,SALDO_PROMEDIO,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21803,SIRAC,DP_AUTORIZACIONES_X_GRUPO,DESCRIPCION,VARCHAR2,0.0,40,0.0,0.0,0.0,SIRAC
21804,SIRAC,DP_AUTORIZACIONES_X_GRUPO,FECHA_ADICION,DATE,0.0,7,0.0,0.0,0.0,SIRAC
21805,SIRAC,DP_AUTORIZACIONES_X_GRUPO,ADICIONADO_POR,VARCHAR2,0.0,10,0.0,0.0,0.0,SIRAC
21806,SIRAC,DP_AUTORIZACIONES_X_GRUPO,FECHA_MODIFICACION,DATE,0.0,7,0.0,0.0,0.0,SIRAC
21807,SIRAC,DP_AUTORIZACIONES_X_GRUPO,MODIFICADO_POR,VARCHAR2,0.0,10,0.0,0.0,0.0,SIRAC
21808,SIRAC,DP_CASOS_PENDIENTES,CODIGO_EMPRESA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21809,SIRAC,DP_CASOS_PENDIENTES,CODIGO_AGENCIA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21810,SIRAC,DP_CASOS_PENDIENTES,CODIGO_SUBAPLICACION,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21811,SIRAC,DP_CASOS_PENDIENTES,NUMERO_CUENTA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21812,SIRAC,DP_CASOS_PENDIENTES,FECHA_APERURA,DATE,0.0,7,0.0,0.0,0.0,SIRAC
21813,SIRAC,DP_CASOS_PENDIENTES,CODIGO_TIPO_TRANSACCION,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21814,SIRAC,DP_COMPROBANTES_CONTABLES,NUMERO_COMPROBANTE,VARCHAR2,0.0,6,0.0,0.0,0.0,SIRAC
21815,SIRAC,DP_COMPROBANTES_CONTABLES,NUMERO_TRANSACCION,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21816,SIRAC,DP_COMPROBANTES_CONTABLES,MONTO_COMPROBANTE,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21817,SIRAC,DP_COMPROBANTES_CONTABLES,DESCRIPCION,VARCHAR2,0.0,250,0.0,0.0,0.0,SIRAC
21818,SIRAC,DP_COMPROBANTES_CONTABLES,MONTO_MONEDA_LOCAL,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21819,SIRAC,DP_COMPROBANTES_CONTABLES,CODIGO_EMPRESA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21820,SIRAC,DP_COMPROBANTES_CONTABLES,CODIGO_AGENCIA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21821,SIRAC,DP_COMPROBANTES_CONTABLES,CODIGO_SUB_APLICACION,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21822,SIRAC,DP_COMPROBANTES_CONTABLES,CODIGO_CUENTA,VARCHAR2,0.0,4,0.0,0.0,0.0,SIRAC
21823,SIRAC,DP_COMPROBANTES_CONTABLES,SUB_CUENTA,VARCHAR2,0.0,13,0.0,0.0,0.0,SIRAC
21824,SIRAC,DP_COMPROBANTES_CONTABLES,CODIGO_REGIONAL,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21825,SIRAC,DP_COMPROBANTES_CONTABLES,CODIGO_AGENCIA_CONT,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21826,SIRAC,DP_COMPROBANTES_CONTABLES,CODIGO_MONEDA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21827,SIRAC,DP_COMPROBANTES_CONTABLES,FECHA_MOVIMIENTO,DATE,0.0,7,0.0,0.0,0.0,SIRAC
21828,SIRAC,DP_COMPROBANTES_CONTABLES,CODIGO_APLICACION,VARCHAR2,0.0,3,0.0,0.0,0.0,SIRAC
21829,SIRAC,DP_CONTROL_DE_PROCESOS,CODIGO_EMPRESA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21830,SIRAC,DP_CONTROL_DE_PROCESOS,NUMERO_PROCESO,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21831,SIRAC,DP_CONTROL_DE_PROCESOS,EJECUTADO,VARCHAR2,0.0,1,0.0,0.0,0.0,SIRAC
21832,SIRAC,DP_CONTROL_DE_PROCESOS,REQUERIDO,VARCHAR2,0.0,1,0.0,0.0,0.0,SIRAC
21833,SIRAC,DP_CONTROL_DE_PROCESOS,FECHA,DATE,0.0,7,0.0,0.0,0.0,SIRAC
21834,SIRAC,DP_CONTROL_DE_PROCESOS,PROCESO_PREVIO,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21835,SIRAC,DP_CONTROL_DE_PROCESOS,PERIODICIDAD,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21836,SIRAC,DP_CONTROL_DE_PROCESOS,TIPO_PROCESO,VARCHAR2,0.0,1,0.0,0.0,0.0,SIRAC
21837,SIRAC,DP_CONTROL_DE_PROCESOS,NOMBRE_PROGRAMA,VARCHAR2,0.0,20,0.0,0.0,0.0,SIRAC
21838,SIRAC,DP_CONTROL_DE_PROCESOS,DESCRIPCION,VARCHAR2,0.0,40,0.0,0.0,0.0,SIRAC
21839,SIRAC,DP_DEPOSITOS_A_PLAZOS,CODIGO_EMPRESA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21840,SIRAC,DP_DEPOSITOS_A_PLAZOS,CODIGO_AGENCIA,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
21841,SIRAC,DP_DEPOSITOS_A_PLAZOS,CODIGO_SUBAPLICACION,NUMBER,0.0,22,0.0,0.0,0.0,SIRAC
